,team_idx,team
122434,9540,Amarelos
122435,9541,As Andorinhas
122455,9542,Pm Gaia
122487,9543,Corrida De Pernas Pro Ar
122518,9544,Ba Runners
122522,9545,Iron People
122548,9546,Malta
122551,9547,Fastaoprato
122582,9548,Spor Club Porto
122608,9549,Skanjers Team Run
122609,9550,Can-Clube De Atletismo Da Nazare
122614,9551,Holmes Placa Arrábida
122631,9552,Clube Dos Gaijos Da Luta
122654,9553,5 Estrelas
122672,9554,Pes Troikados
122756,9555,Fitmafia
122770,9556,Desporto No Limite
122788,9557,Bertolazia
122792,9558,Gaiatos
122793,9559,Blocos
122798,9560,Poupinhas
122800,9561,Camelos & Andarilhos
122844,9562,Ampm
122869,9563,1x2
122875,9564,Nitro Lesmas
122913,9565,Os Duplos
122940,9566,Lemos Brothers Team
122941,9567,Play Runner's
122944,9568,Os Bolas De Berlim
122983,9569,Amigos De Sofia
122988,9570,Magical Mushrooms
122990,9571,Mrunners
123014,9572,Run Me...I'M Famous
123082,9573,Gazela E Aprendiz
123104,9574,Silva & Fernandes
123110,9575,Xumboteam
123113,9576,Ducky's Family
123124,9577,Trio Los Quatro
123172,9578,Fuge Fuge Gandim
123176,9579,Tecos
123178,9580,249 Team
123204,9581,Walkfast
123227,9582,Ghost Runners
123237,9583,Los Kenianos
123287,9584,Wpt- Wave Performance Training
123306,9585,Maia_North Side Run
123362,9586,Lazy Team
123375,9587,Runner´S
123392,9588,Cfod
123406,9589,Amigos Vale Silêncio – Norte
123428,9590,Ambidata Team
123437,9591,Turno Dos Duros
123443,9592,As Intocaveis
123463,9593,Chariots Of Fire
123466,9594,Mikas&Mikas
123486,9595,Ali-Tião
123534,9596,Familia God Runners
123608,9597,Les-Mas
123621,9598,Runions
123640,9599,Paulo E Tomas
123675,9600,1toque Sublime
123697,9601,3as
123704,9602,Be Oporto
123710,9603,Os 3 Pastorinhos
123762,9604,Bamojequipa Team
123790,9605,Os Turbomula D.O.C
123800,9606,Road2mm
123817,9607,Kosovo Wars
123828,9608,Md
123856,9609,Runbulls
123877,9610,Mates
123886,9611,Jiribangas
123887,9612,Santo André Night Runners
123903,9613,Guedes
123974,9614,Francesinhas
123981,9615,Vortex Masters - Runners
123986,9616,Clube Btt De Penafiel
123988,9617,Popular
124020,9618,Os A&M´S
124052,9619,Runtatastic134
124082,9620,Flac
124086,9621,Contacto
124090,9622,Walk4fun
124100,9623,Ribas
124103,9624,Pedro & Marco
124118,9625,Mocidade Sangemil Atlético Clube
124174,9626,Lotus&Lirios
124186,9627,Oralklass- Amigos Do Trail
124200,9628,Ricardo Custódio & Amigos
124210,9629,Pinto
124220,9630,Sónós2
124227,9631,Sagitarianos
124229,9632,Doidos Por Lama
124245,9633,Rookie Bootcamp - Puxa
124253,9634,Solar Dos Bolos - Matosinhos
124259,9635,Amigos Do Gandrafit
124329,9636,Melres Trail Running
124354,9637,Mendes Da Silva
124366,9638,Os Pais Natais
124390,9639,Os Turbomula D.O.C.
124465,9640,Medicina Do Exercício-Cg
124466,9641,Orly Cabeleireiros
124467,9642,Sands Running
124502,9643,Valbom Tour
124505,9644,Cgd Monte Burgos
124506,9645,Brochado
124515,9646,Los Novios
124549,9647,Lightning Team
124555,9648,Top 5
124576,9649,Dl
124583,9650,Like To Move
124652,9651,Capv ( Clube De Atletismo Da Póvoa De Varzim)
124656,9652,Xtrail Running Team
124687,9653,Corpo & Exercicio
124692,9654,Botelho Lopez
124701,9655,Team Silva
124712,9656,Carol&Helena
124715,9657,Da-Lhe Gás
124788,9658,Run&Shine
124803,9659,Garfoerolha
124856,9660,Joãomarinhohope
124886,9661,Fluvial
124905,9662,Apanha-Me Se Puderes
124909,9663,Sport Man
125032,9664,Pixelbikeruntrip
125088,9665,Crazy Titãs
125134,9666,Armazém - Tiago Cadete
125144,9667,Xmas Sharks
125154,9668,Malu Team
125181,9669,Team Bikes & Friends
125199,9670,Sunday Training Sunday
125207,9671,Super Grupo
125214,9672,Rebecos De Vouzela
125230,9673,Bonjardim Runners
125297,9674,J & J
125343,9675,Nanium Runners
125357,9676,Team Prozis
125399,9677,Costas
125405,9678,Lopes Nascimento
125459,9679,Manas Hoeger
125460,9680,Liberty Seguros Vespa Runners
125470,9681,Cp1855
125503,9682,São Silvestre Vem Cá Abaixo Dar Uma Ajudinha
125506,9683,Clinica - Bonfim
125515,9684,Individua
125546,9685,Corridas De Pernas Por Ar
125554,9686,Stress Pós-Natal
125576,9687,Equipa Do Amor
125600,9688,Babe Runners
125605,9689,Mega
125643,9690,Batalhao Sapadores Porto
125651,9691,Largadas Coloridas
125670,9692,Agva
125709,9693,Pedro Melo E Alguns Dos Seus Amiguinhos
125713,9694,Golin Sad
125730,9695,Clube Atletismo Parque Da Paz
125761,9696,Os Listerinos
125772,9697,Sunday Trainning
125834,9698,Vazes
125839,9699,Strongpereiras
125881,9700,Team Rocket
125910,9701,Dom\Sgc
125922,9702,Team Pereira
125924,9703,Os Atravessados De Vila Nova
125925,9704,Mancosrus
125936,9705,Prt Ad Quinta
125979,9706,Acs
126045,9707,Rvj
126066,9708,Hp Arrabida
126074,9709,Ag
126081,9710,Amaranterunning Team
126154,9711,Dois Morcões
126182,9712,Os Trengos
126209,9713,Os Alegretes
126218,9714,Santa Claus
126275,9715,Ferreirinhas
126277,9716,Inem Rinning
126285,9717,Os Cenas
126301,9718,Ptdirtriders Adrcete
126302,9719,Ptdirtriders - Adr Cete
126313,9720,Zé E Té
126380,9721,Nprint - Artes Gráficas Running
126384,9722,Guia Para Um Final Feliz
126406,9723,Eu E Nelson
126494,9724,Hp Constituição
126539,9725,Renato Pt
126592,9726,Gomes_Sardo
126666,9727,Casa Do Porto De Valongo
126707,9728,Lusfm
126776,9729,Moreiras
126789,9730,Portodouro
126797,9731,Amigos De A A Z
126801,9732,Arrebenta Tudo
126854,9733,Lanhenses
126859,9734,Os Índios
126905,9735,Tátop
126921,9736,Agro-Corredores
126950,9737,Irmãs Borges
126955,9738,Team Luisa E Manel
126958,9739,Pesnukú
126986,9740,Pauloeisabel
126998,9741,Organização Do Costume
127095,9742,B&S'S
127118,9743,As Borboletas
127159,9744,Carro Vassoura
127190,9745,Familia Marques
127223,9746,Harém
127238,9747,Papum Team
127267,9748,Centro Atletismo Seia
127272,9749,Sar Vermu Petroni
127273,9750,Salford Harriers
127279,9751,Grupo Desportivo Cultural Guilhovai
127283,9752,Atletico C. Povoa Varzim
127295,9753,3 Santoss Populares
127329,9754,Fcvo
127332,9755,Gdp 3 Santos Populares
127339,9756,Casa Do Benfica Em Paredes
127343,9757,Caldas S Jorge Sports Clube
127344,9758,Atletismo Leganés
127350,9759,Gd Airão Curviã
127358,9760,Clube Atletismo Negreira
127365,9761,Flyveganruuner
127366,9762,Ngt Is Back
127369,9763,C.A. Cárnicas Serrano
127374,9764,Club Atletismo Vigo
127385,9765,Estrela Grande Trail
127386,9766,S.S.Reyes-C.Menorca
127391,9767,União Foz Tâmega Torrão
127392,9768,Desp.Atlético De Recardães
127396,9769,Critical Manufacturing
127398,9770,Nada
127405,9771,União Atletico Povoense
127420,9772,O Nós (Vila Nova De Famalicão)
127429,9773,Casa De Benfica Paredes
127433,9774,Happy Fama Runners
127436,9775,Casa Povo Mangualde
127449,9776,Dr. Merino Clínica Médica Lda
127451,9777,Runners Lamassa
127452,9778,Paula Oliveira
127462,9779,Jam - Juventude Atlética  Mozelense
127472,9780,Atletismo Universidade De Vigo
127482,9781,G.D.S. Paio De Oleiros
127483,9782,Os Gavioes
127486,9783,Trevo Tuga
127487,9784,Fc Arouca
127489,9785,Sport Zone - Mês Do Running - Kemedo Team
127498,9786,Lince Triatlhon
127500,9787,Anr
127503,9788,Bournville Harriers
127507,9789,The Bros
127508,9790,Jacarés Do Pantanal
127510,9791,Sneakers Power-Aprt
127516,9792,Club Deportivo Gimnasio Arenas
127530,9793,Clube Desportivo Ribeirense
127547,9794,Adrlce
127553,9795,Real Clube Fluvial Portuense
127561,9796,Piuuu
127564,9797,Os Amigos Do Aliança De Gandra
127568,9798,Edv- Viana Triatlo
127580,9799,Pct
127582,9800,Wikaboo-Running Espinho
127592,9801,Vitória Futebol Clube
127608,9802,Cgi
127613,9803,Powerade Coca Cola
127649,9804,Corre Por Ti
127663,9805,Talho Ponte Real - A Carne Que Nós Comemos
127669,9806,U.D. Várzia
127683,9807,Uf 08 Runners
127717,9808,Liberty Seguros - Running Team Lantemil
127718,9809,"Club De Atletismo, Universidade De Vigo"
127728,9810,Varzim Sport Clube Triatlo
127743,9811,Somos Porto
127748,9812,Ptpib
127751,9813,Duros Vl
127756,9814,Amics Atletisme Andorra
127757,9815,Positive Lfe Sensations
127763,9816,Iron Run
127772,9817,Fonseca Bicentenário
127773,9818,Doglovers
127778,9819,Terapeuta Diana
127790,9820,Pedalarte - Triatlo
127791,9821,Litle Chicken´S Team
127802,9822,Difapauto Viriatus Runners
127821,9823,Unidos À Superbook
127826,9824,Os Lebres Btt Sai Da Frente
127842,9825,C C Gondomar
127844,9826,Tainadas
127846,9827,São Salvador Campo
127855,9828,Os Viajantes
127862,9829,Amigos Do Parque Vizela
127882,9830,Liberty Seguros Caetano Runners
127884,9831,Mosteiro.F.C
127902,9832,Miminho Aos Avós
127912,9833,Clube Tiago Machado
127930,9834,Sneakers Power - Aprt
127932,9835,Associação De Surdos Do Porto
127937,9836,Orlando Marques Oliveira - Ordem Dos Advogados
127942,9837,Atletismo Friol
127949,9838,Cross Fit Vale Do Ave
127965,9839,Beat - Loja De Desporto
127979,9840,Dragões De Azeméis
127987,9841,4runpimpao
128019,9842,Águias Da Misericórdia
128021,9843,Constantinos
128042,9844,Amigos Das Corridas
128064,9845,Paivenses
128073,9846,Opocrossfit
128091,9847,Groupama Trail Team
128158,9848,B-Active Fitness Center
128167,9849,Amigos Do Aliança De Gandra
128168,9850,Fundação Infantil Ronald Mcdonald
128184,9851,Estalecas
128190,9852,Ùskê?Nianos
128193,9853,Hmc
128210,9854,"Devagar, Devagarinho Team"
128212,9855,Bota&Siga
128228,9856,I3s Runs
128232,9857,Alírio Oliveira
128238,9858,0-0-4
128239,9859,Os Tremoços Também Correm
128243,9860,Pt Sousa
128260,9861,Porto Lazer - Amigos Do Pedal Famalicao
128280,9862,Tantos E Empen(H)Ados
128296,9863,Suiça
128297,9864,Bloguerra
128298,9865,Rã Paconas
128309,9866,Grupo De Samba Os Morenos
128323,9867,Running_ Urbanfit
128327,9868,Clube Atlético Chibinha
128345,9869,Abékulas
128351,9870,Monte Córdova F.C.
128365,9871,Lilo & Stitch
128390,9872,Cdc Running Team
128391,9873,Soldadodesconhecido-Www.Sportsonline.Pt
128400,9874,Cabe Sempre Mais Um 2.0
128407,9875,S.C. Salgueiros
128425,9876,Franciscuélos
128432,9877,Barreto's Team
128433,9878,Moka Trail Team
128457,9879,Infante Remo
128461,9880,Father&Son
128476,9881,Trilhos D' Aventura
128479,9882,Kunalama
128494,9883,Sodecia
128535,9884,3740svv
128543,9885,Blue Cloud Run Team
128554,9886,Águias Alvelos
128568,9887,Amigos Atletismo Azemeis
128575,9888,Ratolas
128611,9889,Lmc
128615,9890,Aventurescycling
128635,9891,Tabernadodoutor
128638,9892,Fs+Rp
128642,9893,Cepsi-Centro De Psicologia E Pedagogia De Braga
128657,9894,Aguas Do Porto
128669,9895,Lux Health Club
128685,9896,Pricewaterhousecoopers
128692,9897,Aguçabtt
128714,9898,Objectivo Maratona
128715,9899,Archer's
128717,9900,Vigatanes Del Volo
128718,9901,Runners Unidos À Pipa
128719,9902,Fia-Te Na Virgem E Não Corras!
128722,9903,Aspva
128724,9904,Run2home
128761,9905,Zombie Runners Fafe
128767,9906,Nexplore
128768,9907,Mq / Dut / Dbr
128795,9908,Moreira's
128798,9909,Athletics Vigo
128801,9910,Politechnika Opolska
128808,9911,Cf Vilatuxe
128820,9912,Afis/Oavr
128840,9913,Quinta Paramos - Atletismo
128871,9914,Milltrail
128872,9915,Caixa Geral De Depositos
128887,9916,"Devagar, Devagarinho..."
128897,9917,Os Mágicos
128900,9918,Xonitas
128909,9919,Família Gomes Tavares
128930,9920,Óh Pra Nós!
128945,9921,Ginásio Activa
128953,9922,Acm Trail&Runnig
128968,9923,Os Santa Apolónia
128973,9924,Gafanhori
128978,9925,Amigo Quinta Das Freiras
128996,9926,Fab 3
128999,9927,Runtogether
129008,9928,Jotas
129020,9929,Qatarunners
129043,9930,Facelook
129048,9931,Run For Your Life_By Amorim
129050,9932,Tabua
129051,9933,Up Atitude
129075,9934,Vl Crew
129082,9935,Zindegange
129086,9936,Mpcf & Lmas
129093,9937,Asc Focus Team
129101,9938,Grac
129112,9939,Hs - Fitness Center
129121,9940,F4runteam
129122,9941,Step By Step / Gimnofisico
129125,9942,Rumo A  Aventura
129164,9943,Pwc
129169,9944,Banjasrun
129173,9945,Bosch-Aveiro
129174,9946,R10k-Runners Team
129188,9947,Hangover Runners
129190,9948,Cambridgets - Didáxis
129195,9949,Qt Runners
129202,9950,100 Fôlego
129209,9951,Av Startbaan
129227,9952,Divisão De Elite
129244,9953,Armazém / Living Tiago Cadete
129254,9954,Família Sousa
129256,9955,Armazem / Living Tiago Cadete
129260,9956,Trilha Dos Runners
129273,9957,Kunalama Runners
129280,9958,S. L. Benfica
129303,9959,No Excess
129310,9960,Atletas Do Prato
129313,9961,Cpn Runners
129315,9962,Plusone
129317,9963,Dr Merino/Nutrifit
129334,9964,Dueto Imbatível
129352,9965,Moura & Amigos
129376,9966,Slnutrition Crossbox Gondomar
129378,9967,Gondobike
129383,9968,Continentais
129401,9969,Runinaveiro
129411,9970,Vidraria Armando
129417,9971,Pearl Izumi Portugal
129453,9972,Vr Fitness Center
129454,9973,Centro De Ciclista De Gondomar
129470,9974,Familia Silvacunha
129484,9975,Floripa
129489,9976,Os 3 Duques
129494,9977,Saint Oaks
129495,9978,Equipa Do Covelo
129518,9979,Monteiro Da Silva Runners
129519,9980,Os Cunhados Das Marinho
129528,9981,"Último Paga As ""Mines""!!!"
129529,9982,Azevedos
129538,9983,Casa Benfica De Matosinhos
129544,9984,Crosspunch
129568,9985,Projetopedal/Danibikes
129569,9986,Nortada Cgd
129571,9987,+Activo Runfit
129612,9988,Fernandes & Companhia
129667,9989,Baba De Lesma
129730,9990,Brex
129732,9991,Crossfit Opo
129735,9992,Campinas 45
129741,9993,Bentrunners
129754,9994,Insane Trio
129766,9995,Wcgato
129774,9996,Varzim Sport Clube
129776,9997,Amigos Do Pedal-Famalicão
129781,9998,Invicta
129817,9999,Team Pura Tentação
129823,10000,Natitude
129833,10001,The Hards
129847,10002,Cunha
129863,10003,Nozes
129873,10004,Gang Da Amizade
129908,10005,Terrores Asfalto
129922,10006,Acabados
129928,10007,Avintes Runners
129931,10008,Dureza Máxima
129941,10009,Suicídas Brácaros
129952,10010,Corre Fermentoes Corre
129954,10011,Grupo Desportivo Ferroviarios Campanhã
129959,10012,Valadares
129964,10013,Tartarugas Ninjas
129970,10014,Grupo De Corrida Aefeup-Gogym
129974,10015,Juntos Somos Mais Fortes
129979,10016,Gateirarun
130016,10017,100 Gps
130021,10018,Caledial Runners
130032,10019,Antiguidades
130040,10020,Crossfit Matosinhos
130050,10021,Silvestre Stallones
130106,10022,Blood
130120,10023,Ad Sprint
130121,10024,Brigada Reumatico
130126,10025,Solas Rotas
130132,10026,Mira
130158,10027,Movido A Rabanadas
130179,10028,Run Pernas Pra Que Te Quero
130180,10029,Comprarcasa Guimaraes
130184,10030,Adefacdc
130204,10031,Carro Vassoura Team
130213,10032,Proef
130225,10033,Barbosa
130272,10034,Não Esperamos Por Ninguém!
130289,10035,Vitartist Racing Team
130302,10036,Corre Fermentões Corre
130342,10037,Run 2 Eat
130352,10038,Rumo A Aventura
130376,10039,Eurofiltros
130379,10040,Energize.Me
130383,10041,Umrunners
130389,10042,Runapolis
130392,10043,Biketeknictrack - Nvending
130397,10044,Acdar Ao Pedal
130433,10045,Centro Municipal Marcha E Corrida Albergaria-A-Vel
130449,10046,Apg Team
130464,10047,Ccd/Intermarché De Lagos
130478,10048,Mesmo Fácil
130485,10049,Os Perafita
130491,10050,S.S.C.M.De Ovar
130496,10051,Nascidos Paracorrer
130521,10052,C.R.57
130537,10053,At Balote
130563,10054,Drols
130564,10055,Clube De Atletismo Avintes
130594,10056,Sport Zone - Mês Do Running - Arcorun
130606,10057,Cbmarco94
130623,10058,Caldas De São Jorge Sport Clube
130625,10059,Maschinen
130626,10060,Good Friends Runners
130631,10061,Associação Recreativa De Francelos
130645,10062,Papaléguas Famalicão
130666,10063,La Famiglia
130689,10064,Xls
130691,10065,Mach 5
130703,10066,Amigos Do Peal
130717,10067,Patrões
130718,10068,O Pucaro
130733,10069,Spem Em Força
130757,10070,Ferrerorochernão!
130762,10071,Fhmlg Team
130764,10072,Os Mimos
130839,10073,Barra Norte Crossfit
130840,10074,Atitude Outdoor
130864,10075,Correias
130865,10076,Os Fracos
130913,10077,Boa Companhia
130928,10078,Figueiró United
130989,10079,Já Foste
130990,10080,"Trailistas "" Eu É Que Sei! """
130996,10081,Cj
130998,10082,Monte Dos Amigos
131022,10083,Pindéricus Runing Team
131038,10084,Turbo Lento
131048,10085,Liferun
131063,10086,Airães A Pedalar Associação
131064,10087,Airaes A Pedalar Associação
131087,10088,8.2 Team
131108,10089,Liberty Seguros Vieira Pinto - Agência De Seguros
131121,10090,Os Combatentes
131132,10091,"""De Perre A Subportela"""
131174,10092,Waterteam
131185,10093,Jsj
131202,10094,Paixão
131208,10095,Jjcf - Viseu Team
131210,10096,Mágico Braga
131212,10097,Ajps
131243,10098,Stop
131270,10099,Winners
131273,10100,Movidos A Gas
131279,10101,Vitalis No Tomorrow Running Team
131296,10102,Fan
131312,10103,Gambinhas Ao Alho
131344,10104,O Gang Das Lambonas
131350,10105,Biciadus Bike Store
131351,10106,Xl&S
131356,10107,Runaway
131362,10108,Leite's Gang
131413,10109,Viz Team
131435,10110,Experienciar - Farmácia Vila Cova / Centro Recuper
131489,10111,Viiathvs Runners Viseu
131492,10112,Os Amigos Do Kimdim
131494,10113,Aguentas?
131500,10114,Rtp - A Praça
131530,10115,Feira Runners
131560,10116,Silliker6
131595,10117,Freitas & Durães Team
131622,10118,Bamos Caragu !!
131630,10119,Quelhas
131639,10120,Funky Riders
131696,10121,Trepacarreiros
131726,10122,A Única
131728,10123,Tartarugas Desorientadas
131732,10124,Flamingos
131736,10125,Boa Vida & Pé Ligeiro
131751,10126,Dupla Running
131779,10127,Decathlon Matosinhos Running Club
131789,10128,Carpediem
131823,10129,Silva/Vasconcelos
131828,10130,Gama Runners
131829,10131,Unidos À Carga
131835,10132,Alde'a Isabelinha
131836,10133,The Best
131861,10134,Rumo A Santiago
131867,10135,Coxos
131905,10136,Team Bigodes
131910,10137,Figueiroª
131916,10138,Ajudantes Do Pai Natal
131928,10139,Rangel & Oliveira - Citroen
131974,10140,Liberty Seguros Liberty Seguros
131988,10141,Caac
131996,10142,30over30marathon
132000,10143,Couto's Family
132017,10144,Juntos A Correr
132018,10145,Lora & Books
132036,10146,Fjvs
132063,10147,Uma Questão De Atitude!!
132099,10148,Runner
132100,10149,Pm&Amigos
132103,10150,Lions Porto
132106,10151,Fragoso Team
132140,10152,Toyota 4runner
132145,10153,Crazy Trailers
132163,10154,Alp Team
132165,10155,Atib-Finabraga
132167,10156,Lestah Runners
132170,10157,Bit Family
132180,10158,Casa Fcporto De Vnfamalicao
132199,10159,Malta Do Costume
132201,10160,N14 #Somostodosn14
132240,10161,Pbraga
132272,10162,Despcarga Team
132276,10163,Vidaactivarenns
132300,10164,Os Rabanadas
132301,10165,Lidador Team
132320,10166,Cunhax
132322,10167,Seixas Garcês Lda
132344,10168,Viasaudável
132357,10169,Sporting Clube Da Madeira
132366,10170,My Family Company
132371,10171,Patricia E Serra
132372,10172,Han
132382,10173,Cães D'Avendida
132421,10174,Pédalada
132425,10175,Trilhos D'Aventura
132437,10176,Família Cruz
132468,10177,Cmmc De Albergaria-A-Velha E Branca
132478,10178,Vortex
132480,10179,Os Giestas
132497,10180,Casanova - Valbom
132515,10181,Trepatrilhos Trail Team
132517,10182,Jpaiva
132524,10183,Portugal Vs Germany
132528,10184,Tommy
132566,10185,Silliker1
132573,10186,Ori-Estarreja - Clube De Orientação De Estarreja
132594,10187,Timpangs
132609,10188,Atletas De Top
132626,10189,Aranhiços
132635,10190,Ipo
132655,10191,Bike17eco
132682,10192,Bolt's
132694,10193,Team Newton
132698,10194,Cagalhao
132726,10195,A.D. Requeixo
132736,10196,Murtosa Night Runners
132739,10197,Uzis
132740,10198,Amigos Dos Semáforos
132742,10199,Falcão
132746,10200,Cmmc
132762,10201,Tozé...O Tó E O Zé
132781,10202,Adp - Amigos Do Pedal
132783,10203,Equipa Técnica
132791,10204,Cmmc Albergaria E Branca
132796,10205,Brandao
132802,10206,Cameron Barbosa
132826,10207,Crossfiães
132835,10208,Corremaspouco
132838,10209,Hermanas De Sousa
132865,10210,Tuchateam
132869,10211,Slowmotion
132870,10212,Umbraga
132892,10213,Passariasteam
132927,10214,Pm&Amigosii
132929,10215,Játapanho
132965,10216,Diz Tal E Coiso
132980,10217,Vl Crew 3
132983,10218,Maragota Team
133017,10219,Familiapatanisca.Blogspot.Pt
133030,10220,Chess Team
133044,10221,Cao E Gata
133051,10222,Meneses
133065,10223,Vamos Correr Em Ílhavo
133084,10224,Estratosféricos
133091,10225,Primos Da Quintã
133092,10226,Ciclotainadas
133100,10227,Rabanadas A Sair
133123,10228,Mais Lento É Impossível
133148,10229,Geg Runners 2
133165,10230,Ffit Gaia Trail Running
133168,10231,Bruno Oliveira
133182,10232,Canelites
133204,10233,Iumar
133212,10234,United States Of Grijó
133213,10235,Trepa Paredes
133215,10236,Cat Runners
133266,10237,Atibfinabraga Running
133280,10238,Os2casais
133292,10239,Ss15
133326,10240,"Grupo Social, Recreativo E Sardento Da Amizade"
